“X”,“Y”,"id","lon","lat","point","polygon","voltage","power_type","substation","osm_id","osm_www","frequency","name","ref","operator","dbahn","status","visible",“field_18”
"13.3263229056168","52.5142138997217","1","13.3263229056168","52.5142138997217","0101000020E6100000A41EBFCB13A72A40043AD5C2D1414A40","0101000020E6100000A41EBFCB13A72A40043AD5C2D1414A40","110000","substation","NA","n2086373623","http://www.osm.org/node/2086373623","50","Umspannwerk TU Nord","NA","Technische Universität Berlin","no","3","1",
"13.3181280244374","52.4372190815534","3","13.3181280244374","52.4372190815534","0101000020E6100000B2CC29ADE1A22A40BA3A7CCBF6374A40","0101000020E6100000B2CC29ADE1A22A40BA3A7CCBF6374A40","110000","substation","NA","n2092808665","http://www.osm.org/node/2092808665","50","Umspannwerk FU-Krahmerstraße","NA","Freie Universität","no","3","1",
"13.4602644992564","52.4354701028572","4","13.4602644992564","52.4354701028572","0101000020E6100000D2A1D7C9A7EB2A402114FD7BBD374A40","0101000020E6100000D2A1D7C9A7EB2A402114FD7BBD374A40","110000","substation","NA","n2094150035","http://www.osm.org/node/2094150035","50","Umspannwerk Krankenhaus Neukölln","NA","Vivantis Krankenhaus Neukölln","no","3","1",
"10.0039731772407","53.5902987803595","3060","10.0039731772407","53.5902987803595","0101000020E6100000B19EB4C508022440A04112E98ECB4A40","0101000020E6100000B19EB4C508022440A04112E98ECB4A40","110000","substation","NA","n4006538989","http://www.osm.org/node/4006538989","50","Umspannwerk Winterhude","NA","Stromnetz Hamburg GmbH","no","3","1",
"10.0410648848166","53.5661457739306","3061","10.0410648848166","53.5661457739306","0101000020E61000002F9AE2740615244078E6F77677C84A40","0101000020E61000002F9AE2740615244078E6F77677C84A40","110000","substation","NA","n4035129039","http://www.osm.org/node/4035129039","50","Umspannwerk Eilbek","NA","Stromnetz Hamburg GmbH","no","3","1",
"7.32664410143695","49.3914359512725","1948","7.32664410143695","49.3914359512725","0101000020E6100000806994CA7B4E1D40D698C0921AB24840","0103000020E61000000100000005000000C95BE2C7E14D1D40454775E814B2484013A5044C524E1D400CF60A562BB2484081D5ABE4154F1D40FDEEC7641CB248406247F742B64E1D40491576250CB24840C95BE2C7E14D1D40454775E814B24840","110000","station","NA","w139522672","http://www.osm.org/way/139522672","NA","NA","NA","Pfalzwerke?","no","2","1",
"10.2349009799548","49.9788196875034","384","10.2349009799548","49.9788196875034","0101000020E61000008E68F5F0447824400341A9F649FD4840","0103000020E61000000100000007000000C1CE40260F7824405938685348FD4840ECED7AF5287824403552AE3D4BFD4840212930B51578244024DD4BA64FFD484070C63450477824407F56AF4055FD4840FB2E2DCC82782440F2EDFBA347FD4840E0CCEA5E377824401D20CA1F3FFD4840C1CE40260F7824405938685348FD4840","110000","substation","distribution","w140594474","http://www.osm.org/way/140594474","NA","Umspannwerk Heidenfeld","NA","NA","no","2","1",
"9.22001297622336","49.2091123992922","1481","9.22001297622336","49.2091123992922","0101000020E61000005F26738AA5702240F112F231C49A4840","0103000020E61000000100000008000000A1347F26697022401CE557E1C89A48405EC1E0F3CF7022401A72B8C8CA9A484046C24AB1DC7022404185DE1FC89A4840C9527F57DF702240E5D9A46FC19A4840870263ABC0702240DC8429AFBC9A4840E1B0D94EB67022402FF347C7BE9A4840E3C7322B7170224059D0671FBE9A4840A1347F26697022401CE557E1C89A4840","110000","sub_station","NA","w142047364","http://www.osm.org/way/142047364","NA","NA","NA","NA","no","2","1",
"7.63633035722227","51.506335693452","2459","7.63633035722227","51.506335693452","0101000020E6100000F5E2662F9A8B1E404616A69BCFC04940","0103000020E610000001000000070000006EAAED80D88A1E40A3F944BAD8C0494039D578E7218C1E403F576808DCC0494092BA50CB478C1E4060A878EDC5C049409D0096FE1B8B1E408E1482D1C2C0494082921D79178B1E4060916080C7C049404126C702058B1E40220C87CBCDC049406EAAED80D88A1E40A3F944BAD8C04940","110000","substation","distribution","w145814205","http://www.osm.org/way/145814205","50","NA","NA","NA","no","1","1",
"13.7330503162595","51.2139776179266","2106","13.7330503162595","51.2139776179266","0101000020E61000004950FD5E52772B4012895B9E639B4940","0103000020E61000000100000009000000E0F2F2F9E3762B401672763F629B494029596F0AF9762B40A069A7016B9B4940EEC9CAC551772B4085895CEA689B4940F2865AB754772B409C28DB7C6B9B4940B5A908C4BB772B40AF680836659B4940CE44DF879F772B404A99BD3F5A9B4940C0032DB145772B40CE29DAAE5F9B49406B7C200A3F772B403070B61E5D9B4940E0F2F2F9E3762B401672763F629B4940","110000","substation","distribution","w148087099","http://www.osm.org/way/148087099","50","Umspannwerk Radeburg","NA","ENSO","no","1","1",
"7.64048364436494","50.3851630571654","3591","7.64048364436494","50.3851630571654","0101000020E610000064AEC8F1DA8F1E409513E7054D314940","0103000020E6100000010000000D0000000DD82F91558F1E401EE692B0423149402294149F6C8F1E40496264424A31494033886D416B8F1E4041ADCABE583149407AFF0058728F1E409A583E5B5C314940015066594F901E400FF3C0295C31494072776BD851901E402BE3924945314940728EAAD819901E40AA087F4C3C31494090999D7DB28F1E40268E400B3D314940465A641FA08F1E40317A8F373E3149404CC96DAC9D8F1E409ACABED53F31494043E06B86868F1E4037DA8CDA3F314940C712FC39568F1E40216879B73F3149400DD82F91558F1E401EE692B042314940","110000","substation","transmission","w152403711","http://www.osm.org/way/152403711","NA","Station Urbar","NA","NA","no","1","1",
