"subst_id","lon","lat","point","polygon","voltage","power_type","substation","osm_id","osm_www","frequency","subst_name","ref","operator","dbahn","status","otg_id"
"3048","9.963049127914","52.7983600539144","0101000020E6100000F7A979C614ED23405EFF88A930664A40","0103000020E6100000010000000600000008AC7B06D9EC2340D06BE3002C664A4099D738DCE6EC2340FC14ADAA39664A4089BB7CC534ED2340FC16203E37664A40AB608A434FED2340DF85001E33664A403B6B051744ED2340CB47046827664A4008AC7B06D9EC2340D06BE3002C664A40","60000","substation","transmission","w281623446","http://www.osm.org/way/281623446","NA","NA","BERS","EON_Netz","no","1","27467"
"3162","12.1056642524166","53.8574205409452","0101000020E610000086F8F89F193628409A23CFF4BFED4A40","0103000020E6100000010000000700000060CFDBDED0352840F6B5B9D8BEED4A40473F1B71F53528404B0ABDF8C7ED4A40FF8F06580D36284061EC2ECDC8ED4A40608516A6533628405C7E822AC2ED4A40C3C3E5465936284075AC0E3ABEED4A4002A024E63A362840730BB35CB6ED4A4060CFDBDED0352840F6B5B9D8BEED4A40","110000","substation","distribution","w281962942","http://www.osm.org/way/281962942","50","Groß Schwiesow","NA","NA","no","1","27468"
"3049","10.4507681721421","52.1850670219289","0101000020E610000017DBFA15CBE624405760B346B0174A40","0103000020E6100000010000000D0000006E05B75953E62440556CED1D94174A40CD86E99A5CE624403AA83CF9A4174A40A8DBB3226CE6244007C92FC9A4174A40348D5E836DE6244090A5B3B5A6174A4064C8ECF86DE624401AC0D88DA9174A40058F3F6C80E624402D7BC827C8174A400382DC231DE7244045AD5571C6174A4048C1E1C949E7244063A034F3C5174A403B0A2C3E44E724408EB34607AC174A409E868AFF0DE724409E07E159A3174A400383FCE5CDE62440BC9299BEA3174A40AED4AC8CC4E624400A8C73ED92174A406E05B75953E62440556CED1D94174A40","110000","substation","industrial","w28196333","http://www.osm.org/way/28196333","50","VW Salzgitter","NA","Volkswagen AG Werk Salzgitter","no","1","24232"
"3050","10.5717483381233","52.1643314171962","0101000020E61000005790BB32BC2425400E48D7CF08154A40","0103000020E61000000100000008000000FF2305C06724254095F56C430D154A40D23FED5C06252540A3F9C86711154A4044B578400E2525405965B9A309154A408F7AD3E1F9242540F203C8CA06154A40CE45E19EF6242540ACD4C66402154A401ECEE6BDC124254031DEA00301154A40968C583E752425404531AAB401154A40FF2305C06724254095F56C430D154A40","110000","substation","distribution","w28196593","http://www.osm.org/way/28196593","50","NA","NA","EON_Netz","no","1","24233"
"2146","8.13101165057911","50.8848649596426","0101000020E6100000B74385F5134320404D85474143714940","0103000020E610000001000000050000004D52805CCA422040BC6E6D034371494093A7B1AE07432040FDE350C84F714940E5226E6162432040312CE7E642714940B61A662417432040A6529C07377149404D52805CCA422040BC6E6D0343714940","110000","substation","distribution","w28207242","http://www.osm.org/way/28207242","50","NA","NA","NA","no","1","24234"
"3051","10.1301785322855","52.6463815590124","0101000020E61000007A9DB5C2A6422440115984A1BC524A40","0103000020E610000001000000060000009CBD353B4B422440F8E48C76AD524A404D03D713754224401D714CAED1524A401C3BDF9E1443244085008D82C8524A402484C53BC04224409FEBB13CA7524A4007D9C37BB5422440FB9D5FC0A7524A409CBD353B4B422440F8E48C76AD524A40","110000","substation","distribution","w28213517","http://www.osm.org/way/28213517","50","Bostel","NA","EON_Netz","no","1","24235"
"3052","9.93399921870368","52.6576136465886","0101000020E6100000CDA4452535DE234025C018AF2C544A40","0103000020E6100000010000000D0000000F026F3DE6DD23400793E15E1B544A406FDC6483E9DD2340D62FE7A526544A4012F15737F4DD2340E6C83DEC28544A40B17A217000DE2340CDF8F0832B544A40C095B05608DE23402CF973F23E544A40D4ECB5235FDE2340A9CCF52C3F544A406F7658127FDE23408C9B33113B544A40654ACC0178DE23400C0B0F6D2C544A40F96A80EF76DE2340F57676392A544A40CC564F086CDE2340EAA37D3E2A544A40116A16326ADE23406ED74F6127544A40DE3F925462DE234006537D081B544A400F026F3DE6DD23400793E15E1B544A40","110000","substation","distribution","w28213821","http://www.osm.org/way/28213821","50","Oldau","NA","EON_Netz","no","1","24236"
"2488","14.5499802568077","51.0358901759825","0101000020E610000086DE200397192D40D20B9E0C98844940","0103000020E61000000100000007000000EC32DB4B56192D402F8CE62B918449409AD118DF8D192D40B78187ACA4844940DA69A063D5192D40D6A3F5BA9E844940A75B702CB4192D407827EAC7908449402F930818A9192D404F65644990844940D64E6C7F9F192D402B5F84B58B844940EC32DB4B56192D402F8CE62B91844940","110000","substation","NA","w28217542","http://www.osm.org/way/28217542","50","NA","NA","ENSO","no","1","24237"
"3348","9.8458872532601","52.3231919002378","0101000020E6100000F7B5512218B123403FED285A5E294A40","0103000020E610000001000000090000003FF3E7E0BFB0234050AE12A04E294A4052AFBF80DDB02340998ABE6375294A406C5E826C70B12340A42C9E2D72294A406D3D4DD850B12340DA2877E446294A40707B034301B12340ECBC5BF847294A407806479AF2B023402DD57B2B48294A40EF70F0DFD7B02340933D9BE34C294A40F2F01073C7B023402D88370B4D294A403FF3E7E0BFB0234050AE12A04E294A40","110000","substation","distribution","w28226755","http://www.osm.org/way/28226755","50","Wülferode","NA","EON_Netz","no","2","24238"
"347","10.3692300696066","52.1670924126938","0101000020E61000000A5243B90BBD244001F7BF4863154A40","0103000020E6100000010000000800000093515ACA40BC2440678832A53D154A401C2A3B6F4BBC24404525327D47154A40FCE1CBFDA5BC2440199CBA3192154A407A9BB78FD8BD2440E74512B988154A405E4F87F2AABD244027E79CBA63154A4065D5CF7F70BD2440F6634F5834154A40F0F054EB5DBD2440617872E934154A4093515ACA40BC2440678832A53D154A40","220000;110000","substation","transmission","w28227099","http://www.osm.org/way/28227099","50","Salzgitter-Hallendorf","NA","TenneT;EON_Netz","no","2","24240"
"2829","8.93064155744647","51.9419408972713","0101000020E6100000ED0FDB0C7DDC2140C445F28491F84940","0103000020E61000000100000006000000F3C9235A23DC2140C2C3B041A1F849406E5409BC63DC2140A64CEAAFA9F8494093143EB0BADC21401BA73EA6A7F8494096B58669D0DC2140BF8674D679F8494005DFB19041DC21400A4C6C177CF84940F3C9235A23DC2140C2C3B041A1F84940","110000","substation","minor_distribution","w28238219","http://www.osm.org/way/28238219","50","Umspannwerk Vahlhausen","NA","E.ON Westfalen Weser","no","1","24241"
"2322","7.62733615992242","51.5522466927878","0101000020E610000032DC096964821E40836C0605B0C64940","0103000020E61000000100000009000000A3A3D98BB9811E402091138AB1C64940C89F6A8A6C821E405873C2FABBC6494059E754BC74821E40BDD60D75BCC649406511BB240D831E40DA542AA9B0C649400123CC4861821E40E2045671A2C649408707C92932821E40454CE397A7C649406B8E2DE02B821E40092CB42FA8C649406914354712821E405AF5056EA8C64940A3A3D98BB9811E402091138AB1C64940","110000","sub_station","NA","w28246234","http://www.osm.org/way/28246234","NA","NA","NA","NA","no","2","24242"
"572","11.3413966177583","48.1693132392158","0101000020E61000005B799889CBAE26401D9B640EAC154840","0103000020E61000000100000006000000F7A6E57585AE2640D5D342C4AF154840507B8C77C6AE2640518F71AFB81548400A83D2E711AF2640BE5DFDB1A815484062A13E22D0AE264004ADAC4F9F1548407A15B857BEAE2640BAE33324A3154840F7A6E57585AE2640D5D342C4AF154840","110000","substation","distribution","w28269867","http://www.osm.org/way/28269867","50","Umspannwerk Puchheim","NA","NA","no","1","24243"
"279","11.0884901363466","49.456002169119","0101000020E61000000E4143944E2D2640BAA271475EBA4840","0103000020E61000000100000009000000F79996EE392D26401B9FA0A958BA484062A025B33D2D26404F5A88E263BA484079CBF9715F2D2640699C9B9663BA48409EDAEE685F2D26401756617163BA4840CD47E354642D264089929A6663BA484010A93D51612D2640436D57695ABA48401BCAC079592D26405097F47B5ABA4840859EE9C7582D26400CEF116458BA4840F79996EE392D26401B9FA0A958BA4840","110000","substation","distribution","w28321885","http://www.osm.org/way/28321885","50","Umspannwerk Wöhrder Tor","U29","N-ERGIE Netz GmbH","no","1","24244"
"3163","10.378770585091","53.2197927512582","0101000020E61000000C4ED737EEC12440A4463B2B229C4A40","0103000020E61000000100000012000000B18AB523A5C024407CF685181F9C4A40419A6CE48AC224408A6CE93E549C4A4064E5B077EDC22440215FE8DE509C4A4006DE5CF30AC3244007068CDF4A9C4A40F60B7383CFC22440DA3D0557449C4A407F607FD75BC22440DFC6DE4F379C4A40CCF260AE8BC224408100E9762E9C4A400E75E3D0AEC22440729C788F329C4A405D1DF153EFC224406E9143EB249C4A403F031ABFCCC2244081CC9C4B219C4A40A330C5EBE6C224409FA682C11B9C4A40B9FDE749DCC224409D8138AA1A9C4A409010215FC0C224400EE72CB9179C4A40EA2264EFBEC224403C8DC5F90C9C4A40D0C1414424C22440B9878E75FC9B4A4026EBA9F8F7C12440B8DC2142049C4A40D59C58F275C12440BCE4A872F59B4A40B18AB523A5C024407CF685181F9C4A40","380000;110000","substation","transmission","w28327356","http://www.osm.org/way/28327356","50","Lüneburg","LUEN","EON_Netz","no","1","24245"
"3054","10.3822010494062","52.9932426331822","0101000020E610000091641FDBAFC3244052411993227F4A40","0103000020E610000001000000180000005909F8BD46C22440CDF60D7D157F4A404F9FCF1E82C22440F46AD41E327F4A407928D78A8EC22440BF2ACD82317F4A40FF3204CAAAC224401992E9FE3E7F4A407794323DA1C32440DBF04C3F337F4A40EE2A276DAEC324404371A3B43B7F4A4082973B1744C4244039F75205357F4A40A85282AF68C42440D2A2A68C457F4A40BBDC00477BC42440D42A8AF24D7F4A40C618ABE5AFC42440C0022A594B7F4A404170FDA041C52440272E2628447F4A408463A28AD7C42440B32BB8052E7F4A400DD3C8E6A6C42440CB5A997A207F4A40A34137F190C42440E987ABAD217F4A4003D4A78278C42440254AC202237F4A40709DC7E868C42440613E060B1B7F4A408391208B67C42440508A50581A7F4A40A8D2886665C42440CDCE0040197F4A40FBD4861E4AC424406167F3510B7F4A404F58B8BDD5C3244058F4F9EAF37E4A405AA1ABC87AC32440001ABA16F87E4A40B7606D2A48C324402AA33761FA7E4A4098D6939063C32440FBAEDF6F067F4A405909F8BD46C22440CDF60D7D157F4A40","380000","substation","transmission","w28343121","http://www.osm.org/way/28343121","50","Stadorf","NA","TenneT","no","2","24249"
"943","8.636195981314","49.8477432931844","0101000020E6100000382ECB7ABB452140AED02BDA82EC4840","0103000020E6100000010000000C000000CCFD4B8928452140047B78F18CEC4840EE85F20CA5452140BD5B7B8591EC48405F22CE10A94521403E31F3D48EEC4840E5E355D9F8452140F9C7B2F691EC4840B728CE1AF545214070C507F394EC48409429EA4329462140BFB89ED296EC484062ABB707464621403788E3B983EC48402182EB7B2346214018D804A677EC4840E8E86A7F174621405F3911E174EC4840197EDCBBC24521409A91264073EC4840AACC0EAA51452140A740BF1471EC4840CCFD4B8928452140047B78F18CEC4840","110000","substation","NA","w28369264","http://www.osm.org/way/28369264","NA","Umspannanlage Süd","NA","HSE HEAG Südhessische Energie AG","no","1","24250"
"944","8.62382279756687","49.8736306674384","0101000020E61000001019A4B3653F214020B73421D3EF4840","0103000020E61000000100000005000000A766CAF3EC3E21409F254A26CDEF48408157C88EF33E214000DB16DADBEF4840B20FFD74DE3F21408C4E531CD9EF48409AD3F7D3D73F2140049A0868CAEF4840A766CAF3EC3E21409F254A26CDEF4840","110000","station","NA","w28369864","http://www.osm.org/way/28369864","NA","NA","NA","HEAG","no","2","24251"
"280","11.1696485749992","49.7697453454759","0101000020E610000071DE922DDC5626409688F60387E24840","0103000020E610000001000000060000002A361E3A8B56264074D65E1A8AE24840B987F191F1562640561C759795E248400F30403B115726400B3DEE3C8EE24840B9A82626115726409D4AC3417EE248404D928641D9562640CB82A7FB77E248402A361E3A8B56264074D65E1A8AE24840","110000","substation","distribution","w28371974","http://www.osm.org/way/28371974","50","Umspannwerk Ebermannstadt","NA","NA","no","1","24252"
"3349","9.17871453908236","52.3242739073645","0101000020E61000005E5BD978805B2240C989B1CE81294A40","0103000020E61000000100000005000000CCFBC8E51C5B22409EFD60197E294A4051171A99245B22401D7718A188294A40FBAEF593E25B224009F7D0B885294A401255C8D1DB5B224063B070D57A294A40CCFBC8E51C5B22409EFD60197E294A40","110000","substation","distribution","w28396629","http://www.osm.org/way/28396629","50","Umspannwerk Enzer Straße","NA","EON_Westfalen_Weser","no","1","24253"
"2830","9.0236885174399","52.2420623494218","0101000020E6100000E163BFE6200C22400B2E29E6FB1E4A40","0103000020E61000000100000007000000EA00E29EDC0B224025A9FBD4F41E4A407CE9148AFA0B22401BE89B990A1F4A4009CC059F4F0C2240E29455B7071F4A4015BB2FBF3C0C224096A96BF8F81E4A40D7F41CCC6B0C2240E75554B5F61E4A405C53F869630C2240B21957AAED1E4A40EA00E29EDC0B224025A9FBD4F41E4A40","110000","substation","transmission","w28397503","http://www.osm.org/way/28397503","50","Wulpke","NA","EON_Westfalen_Weser","no","1","24254"
"350","8.93221843697033","52.193312419546","0101000020E6100000180827BC4BDD214032EE1B76BE184A40","0103000020E6100000010000000B000000893C60FE8EDC214070105B039D184A4012C7ADD09ADC2140D07B8783D9184A408CE67E894BDD214028D63DE3D8184A40350094516EDD2140C7A9EEFEE2184A4061663313F3DD2140C0EB8083E3184A4087CEEB0EEDDD2140784C5F68C9184A4070F097CE12DE21405B9C2C34C9184A40E0CFFDBC06DE2140803C97F1A4184A40CB6E025C58DD2140CD0DDC7EA6184A40258145EC56DD2140C9BF83529B184A40893C60FE8EDC214070105B039D184A40","220000;110000","substation","transmission","w28397771","http://www.osm.org/way/28397771","50","UW Veltheim","NA","Westfalen Weser Netz GmbH","no","2","24255"
"1723","8.58342523360945","53.2305509664512","0101000020E6100000080754B6B62A21400F7CAEB1829D4A40","0103000020E61000000100000005000000A08029D8892A214010D97637879D4A40E0E04936E32A2140E4C94F4B879D4A401AEFBA93E32A214054FE122C7E9D4A4078349E388A2A2140038BC6177E9D4A40A08029D8892A214010D97637879D4A40","110000","substation","distribution","w28399135","http://www.osm.org/way/28399135","50","Schwanewede","NA","NA","no","1","24257"
"1724","8.71471389332156","53.1393799481628","0101000020E610000037A0BBFAEE6D2140E289BF33D7914A40","0103000020E61000000100000008000000D4D59C8EBB6D2140848A9672F6914A40641151A80A6E2140CB7E741DF7914A40794233850F6E2140E7AB2230EA914A40EADE0E89136E2140C3FE287EDF914A40DC00FC6E186E21404338EC77D2914A406F530965226E2140C46777F4B7914A407DBD584ED36D2140047D9749B7914A40D4D59C8EBB6D2140848A9672F6914A40","110000","substation","switchgear","w28400178","http://www.osm.org/way/28400178","50","Grambke","NA","Wesernetz","no","1","24258"
"1725","8.6804022602434","53.1302434602545","0101000020E610000062BD5FAF5D5C2140CC2755D1AB904A40","0103000020E6100000010000000D0000006503C2F39E5B214010FDF8C9A9904A40381BDCF6BB5B2140457AC1BBB5904A40C5A53637C15B2140AAB2156DB5904A405761FE75065C21400CD68F59B1904A405A0D5D85245C2140C23A6B29BD904A40B146D6592C5C2140BE993E38BE904A401425B415A45C2140B1DF6D09B7904A400CB57D58FC5C2140D34210D9B1904A403F0C6DE2DC5C214017D97949A5904A40CDA1EAE6E35C2140FDFC7BE1A4904A402F3F71CED35C2140D112F5429D904A40EF5D3765C65C214041860ACB98904A406503C2F39E5B214010FDF8C9A9904A40","110000","substation","transmission","w28400320","http://www.osm.org/way/28400320","50","Mittelsbüren","NA","swb Netze GmbH & Co. KG","no","1","24259"
"2147","8.86812484316495","51.2847049853467","0101000020E6100000267A04DC7ABC21403F89843671A44940","0103000020E6100000010000000C000000640967660ABC2140B87520276BA449406CDC3CE010BC21408D1F18386BA449401CEB7C780ABC21409DEC9C3C7AA44940B5E3E7CD48BC2140ABDD83E27AA44940C40860DAAEBC2140E7B267F37BA4494047672E0AADBC214054E17D3680A449409247A3B3DBBC2140D745DCB380A4494021B6D097E6BC21406439523167A44940415823D036BC21409E7C6A5B65A44940863F9F0F0DBC21407996B6EB64A44940EB7D7B1E0CBC214060A11C1C67A44940640967660ABC2140B87520276BA44940","110000","substation","NA","w28403958","http://www.osm.org/way/28403958","NA","Umspannwerk Korbach","61903","Eon_Netz;Energie Waldeck-Frankenberg","no","2","24260"
"1087","6.37627360220875","51.6024317924212","0101000020E6100000BB56FFDD4D8119408042277C1CCD4940","0103000020E61000000100000007000000AE75E12EB0801940F6DCE15327CD49404B1FA65D3881194027DED8D829CD494031C639C293811940F421F8F42BCD4940810F8390F081194045E742CB13CD4940EBA75C428D811940BFDE836E10CD4940A8B7179F09811940A63C21CA0BCD4940AE75E12EB0801940F6DCE15327CD4940","110000","substation","transmission","w28427644","http://www.osm.org/way/28427644","NA","Station Sonsbeck","NA","RWE","no","1","24261"
"1868","8.18373527170944","53.259497406904","0101000020E61000003B3AAE8C125E20404F06063637A14A40","0103000020E610000001000000090000006C7B7FD0C85D20401A6338272EA14A405A5AC8EFEA5D2040228E23F537A14A40B8987046045E2040961A988344A14A4024D165810C5E20407386E26044A14A4027C04E7B1A5E20401823873F44A14A403DEB15CC425E204071817C4444A14A405BEFCD224E5E2040545D958338A14A40F131F142105E20403B75EDD928A14A406C7B7FD0C85D20401A6338272EA14A40","110000","substation","distribution","w28439196","http://www.osm.org/way/28439196","50","Rastede","RAST","EON_Netz","no","1","24262"
"1408","6.82853988098428","50.914284412017","0101000020E6100000700931C26C501B40816D884507754940","0103000020E61000000100000005000000D1EF90A5B24F1B401C962B6C09754940E422F429DE501B4003DB7234137549406311A67827511B40ECA62B1905754940E5E2D6F3F94F1B409029BF5CFB744940D1EF90A5B24F1B401C962B6C09754940","110000","substation","NA","w28442013","http://www.osm.org/way/28442013","NA","Station Frechen","NA","RWE","no","2","24263"
"1088","6.68595398679038","51.2187797392136","0101000020E6100000514DCFB86ABE1A40927978F9009C4940","0103000020E6100000010000000D000000C7A8677CB9BD1A4033B1660D0B9C4940233F8CCB2FBE1A40898FE92E0B9C49403CB6C046E8BE1A40396F123D0B9C4940C256137B18BF1A40C91497EDFE9B49408E3798851FBF1A404D832CEAFC9B49406D39EE4CF7BE1A402AF86E79F99B4940D76CCEE1E0BE1A4098C2BF44F89B4940E0610620B1BE1A4095BB1C20F79B494089512A5E00BE1A40A7D82A31F49B4940058479EBF0BD1A4063364217F99B4940C0A833C4D3BD1A407BA5B7CD029C4940B623F11CCCBD1A408FB4623A059C4940C7A8677CB9BD1A4033B1660D0B9C4940","110000","substation","transmission","w28442140","http://www.osm.org/way/28442140","NA","NA","NA","NA","no","1","24264"
"573","11.5583960494335","48.2830753566878","0101000020E6100000A6104516E61D27408BA333D03B244840","0103000020E61000000100000005000000D30579B8831D27400A64604939244840E7A4F6CBFC1D27401A0249FF4B2448403915AA96481E2740707723573E24484073D1AC19CF1D274063B8AF9F2B244840D30579B8831D27400A64604939244840","110000","substation","NA","w28444859","http://www.osm.org/way/28444859","NA","Umspannwerk Unterschleißheim","NA","E.ON Netz GmbH","no","1","24265"
"2323","7.26408381878599","51.5735729433252","0101000020E6100000BC5A14FD6B0E1D40E5B994D66AC94940","0103000020E610000001000000250000005EBB9BC3950A1D408A9E98E787C9494036853CD0A60A1D40430E8B9F8AC949405E3F7014140B1D40AFC1C46288C949409E196F2F940B1D40BAA1D8EF86C949403CA32BFAA60B1D40E18AAE7A90C9494087606CAE190E1D400A3E2B4F8BC949402038A26F380E1D401130974E8DC94940A8422AAE0C101D40D047C62D85C94940490BFEC845111D4099B5CAAF84C949405761BC89FF111D40D8A7772F84C9494099A1C715EA111D40B4F9C70752C949401FCDE8C560101D402ECD83AE52C94940EFA39E86FC0F1D40F577CCBF43C94940A491D0D4C20F1D40407FDDC445C9494039CECBFAAE0F1D40075C5F7646C94940E1630C72530F1D4046CDED0D46C94940A69E331D260F1D4044C5582546C9494018F396DA070F1D40B0F0D33B46C949405D54FE44FE0E1D40EE25E8EA48C9494028C6AD7AED0E1D40129CFBFF48C94940EE6FAAFAD70E1D40A2A89D1B49C94940284CC24FCD0E1D40372576C646C949409CAB48D1B00E1D40C1D6D3F145C94940E8C410AEB20C1D408C6BCAD746C949401B97FEB66A0C1D4042DA287848C949407494355D090C1D4098C52CA04EC949401C77F652F50B1D40E4A002194FC94940FA40BEA9F20B1D403793F55750C949407B947683E80B1D403F025A8D50C94940CB166116D70B1D40C78A46C250C94940069ACF42C50B1D406D7443A64EC9494047761B50A00B1D40149D0FDA4DC94940D338F792860B1D4074BAE81E4EC9494022148B4E7C0B1D40911E79A05CC949403E6CE495690B1D40F71894AD66C9494095C2C4640F0B1D40CAA5933D7AC949405EBB9BC3950A1D408A9E98E787C94940","220000;110000","substation","transmission","w28452784","http://www.osm.org/way/28452784","50","Station Pöppinghausen","NA","Amprion","no","1","24267"
"2148","9.02552589508215","50.8374356439848","0101000020E61000006F28E9BA110D2240ACB55717316B4940","0103000020E61000000100000005000000DDAA7EDDDA0C2240EF961B7B2D6B49409A593501120D22401AB50E7A3A6B494033A04097480D22401C1918F6346B4940B33C9179110D224079AAAB93276B4940DDAA7EDDDA0C2240EF961B7B2D6B4940","110000","sub_station","NA","w28470952","http://www.osm.org/way/28470952","NA","Umspannwerk Nord","NA","e.on","no","2","24268"
"2149","8.99858501219662","50.8159851309512","0101000020E61000000D52E38846FF214096BA653372684940","0103000020E6100000010000000A0000002197ACA6D4FE2140E5D4410273684940C79A8854EDFE214099AA071D776849400A7BBCD73CFF21406ABBCA907E684940D0F62DE99DFF21405426C6DA7C684940E511F1878BFF21402E16420E6A684940784EDF3F7EFF2140781132FC6668494098E3CE2F6BFF21404720FEF9646849407E38E74B53FF21407FDDED33646849401EB2ACD224FF2140FF13FF31676849402197ACA6D4FE2140E5D4410273684940","110000","substation","distribution","w28472427","http://www.osm.org/way/28472427","50","Umspannwerk Süd","NA","e.on","no","1","28290"
"2150","8.93882070171305","50.8193881495475","0101000020E6100000A354651BADE02140AF84FCB5E1684940","0103000020E6100000010000000A0000009EE7BCBA37E0214012B492EEF26849403118755A71E0214072896C06FB6849409D8B996F2BE12140D6B5734DDA684940DFF2018A0BE121407D9532A1D6684940A9AC29061DE121404B504C5BD368494006CBAF1CCEE021406007FB59C9684940049A69687AE0214001A13B6AD868494060F43E1B8EE0214093A0A6F2DA684940F06EAF854BE0214029A0A194E76849409EE7BCBA37E0214012B492EEF2684940","110000","substation","distribution","w28472429","http://www.osm.org/way/28472429","50","NA","NA","eon","no","1","24269"
"352","9.3447609779183","53.9218370436179","0101000020E61000003031CA8284B02240454A99C1FEF54A40","0103000020E610000001000000080000000A5EAB9123AF22407584D4A6F4F54A406751617F15B02240C917475110F64A4029DEDC286FB02240DDCEA9E70FF64A40BFFB3D3E55B1224026E2796A2BF64A409065B9ADF2B12240CF10D5A20EF64A40559AC5CCE8B122403B0D62860DF64A404764DBBAD8AF2240D3D4ABCDD1F54A400A5EAB9123AF22407584D4A6F4F54A40","380000","substation","transmission","w28502915","http://www.osm.org/way/28502915","50","Umspannwerk Wilster","NA","TenneT","no","2","24270"
"419","10.4436783732207","49.6551685752542","0101000020E6100000B9D9CDCF29E32440B80A5A90DCD34840","0103000020E6100000010000000D00000099DCCF51D4E224403917FBD9DDD348408C628924E2E22440CDAA1526DED3484006ABF7EFE9E22440DD63F752DED34840C270ED13E9E224408427EA59DFD348406E1B47E3E6E22440661881ECE1D348405B4E3E61E4E224402BFC1FE2E4D3484051C2C06B4FE32440A77509F7F0D348407EB49CFC89E32440735A4143F2D3484066B506BA96E324408D3D018DE2D34840046D4EF332E324407EDD7D1FE0D348405E6E60A14CE32440F86D0643C7D3484090517F8CE9E224401488C143C5D3484099DCCF51D4E224403917FBD9DDD34840","110000","substation","transmission","w28527492","http://www.osm.org/way/28527492","50","Umspannanlage Markt Bibart","NA","N-ERGIE","no","1","24271"
"3055","10.7698948229272","52.1528671465124","0101000020E6100000FFA97BA72F8A2540A773912691134A40","0103000020E61000000100000009000000117DA4CFF7892540D1C3F43689134A407B409C3B128A2540DB25C54596134A4087A9B1861F8A2540FFFC44AC95134A40E11FB4952D8A2540BC57A2549D134A40F398014B5B8A2540E5A7753A9B134A40905A32AA558A2540A295D06597134A40E9F784D95F8A2540708AB3CD96134A40737DD7E13F8A2540260D5C3286134A40117DA4CFF7892540D1C3F43689134A40","110000","substation","distribution","w285389487","http://www.osm.org/way/285389487","50","Schöppenstedt","NA","EON_Netz","no","1","27469"
"2324","7.05252468303929","51.2870213206657","0101000020E6100000CE8BCF07C9351C40C2C1581DBDA44940","0103000020E61000000100000008000000675428D232351C40248F06A6C0A449409EB2BA1752361C4049D63942C4A449405AB51F9A64361C40F255EC4CBBA44940EBDD212AA8351C407F24F832B6A44940EB9BB70169351C407855F1F9B5A449404CFCCE8A45351C4029514955B7A449408F0473F041351C401BD2CC49B9A44940675428D232351C40248F06A6C0A44940","110000","substation","NA","w28543009","http://www.osm.org/way/28543009","NA","Station Wülfrath","NA","RWE","no","2","24272"
"2325","7.09236509607661","51.696238651295","0101000020E610000088C3ABF4945E1C40FCC21E591ED94940","0103000020E61000000100000007000000321A1396575D1C40F213786230D94940193A65F5285E1C40676B31D13AD9494035CF7B2CE85F1C40A7034BF705D94940F237FA8D5E5F1C40A597AAA7FED849406EAF20F8995E1C40C598ECF216D94940D08A436E475E1C4062431ED612D94940321A1396575D1C40F213786230D94940","110000","substation","transmission","w285885728","http://www.osm.org/way/285885728","NA","Chemiepark Hüls","NA","NA","no","1","27471"
"2832","9.022928939965","52.3662666166638","0101000020E61000002F908E57BD0B2240061812D3E12E4A40","0103000020E6100000010000000600000010071BA0280B224009261653EC2E4A4094F9CE40D90B22401A023936EE2E4A40C375A71C680C22404349CF6CE42E4A40ADCFD4DE6E0C22408B8C661EDA2E4A401501275E380B2240D161B57BD52E4A4010071BA0280B224009261653EC2E4A40","110000","substation","distribution","w28607657","http://www.osm.org/way/28607657","50","Bierde","NA","Avacon AG","no","2","24273"
"2833","8.90921604518456","52.3248063261331","0101000020E6100000DE21F6C384D121404A23F24093294A40","0103000020E6100000010000000500000084128E9E4AD12140319EB2BE96294A404062739FA4D1214027D3850A9B294A400DD91D9FBFD12140323134B28F294A40E2F77F5E63D12140A2C81F928B294A4084128E9E4AD12140319EB2BE96294A40","110000","substation","distribution","w28607778","http://www.osm.org/way/28607778","50","Umspannwerk Kutenhasuen","NA","E.ON Westfalen Weser","no","1","24274"
"281","10.9871960955415","49.583867474097","0101000020E6100000FA2D42C471F92540E8385D2BBCCA4840","0103000020E6100000010000000D000000078D3A82EAF825403805D29996CA484070BA0CF9F0F825408611F472ADCA48400F650BC61CF92540B6E7875EBCCA484057AA38661FF925400143BA99D5CA4840BE57042629F92540A8269689EECA4840DBE5917D9CF92540568F6891ECCA48401F1A8E3BBAF9254078BBF9A3EBCA4840C2EBF604D5F92540B511FCF8EACA4840A7E13DFEDFF92540B14225B2EACA4840145DCA91D1F9254065D8ABF1DDCA4840DFE49805D8F92540CEC70A21CECA4840F96E4B55D0F9254064C04C3F8BCA4840078D3A82EAF825403805D29996CA4840","110000","substation","transmission","w28613717","http://www.osm.org/way/28613717","NA","Umspannwerk Erlangen","NA","NA","no","1","24275"
